time,ch1m1,ch2m1,ch3m1,ch1m2,ch2m2,ch3m2,ch1m3,ch2m3,ch3m3,ch1m4,ch2m4,ch3m4,ch1m5,ch2m5,ch3m5,ch1m6,ch2m6,ch3m6,ch1m7,ch2m7,ch3m7,ch1m8,ch2m8,ch3m8,ch1m9,ch2m9,ch3m9,ch1m10,ch2m10,ch3m10,ch1m11,ch2m11,ch3m11,ch1m12,ch2m12,ch3m12,ch1m13,ch2m13,ch3m13,ch1m14,ch2m14,ch3m14,ch1m15,ch2m15,ch3m15,ch1m16,ch2m16,ch3m16,ch1m17,ch2m17,ch3m17,ch1m18,ch2m18,ch3m18,ch1m19,ch2m19,ch3m19,ch1m20,ch2m20,ch3m20
0.07370975813177649,0.014,0.24,-5.08,0.014,0.24,-5.08,0.01,0.24,-5.08,0.014,0.24,-5.08,0.016,0.24,-5.08,0.014,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.014,0.24,-5.08,0.01,0.24,-5.08,0.012,0.24,-5.08,0.014,0.24,-5.08,0.016,0.24,-5.08,0.016,0.24,-5.08,0.014,0.24,-5.08,0.016,0.24,-5.08,0.016,0.24,-5.08,0.014,0.24,-5.08,0.012,0.24,-5.08,0.014,0.24,-5.08
0.07421017514595496,0.014,0.08,-5.08,0.014,0.08,-5.08,0.014,0.08,-5.08,0.014,0.08,-5.08,0.014,0.08,-5.08,0.01,0.08,-5.08,0.014,0.08,-5.08,0.014,0.08,-5.08,0.014,0.08,-5.08,0.01,0.08,-5.08,0.014,0.08,-5.08,0.014,0.08,-5.08,0.014,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.014,0.08,-5.08,0.016,0.08,-5.08,0.01,0.08,-5.08,0.012,0.08,-5.08,0.01,0.08,-5.08
0.07471059216013343,0.01,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.014,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08,0.014,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.014,0.24,-5.08,0.014,0.24,-5.08,0.012,0.24,-5.08,0.01,0.24,-5.08,0.014,0.24,-5.08,0.016,0.24,-5.08,0.014,0.24,-5.08
0.0752110091743119,0.014,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.012,0.08,-5.08,0.014,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.01,0.08,-5.08,0.012,0.08,-5.08,0.01,0.08,-5.08,0.014,0.08,-5.08,0.014,0.08,-5.08,0.014,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.014,0.08,-5.08,0.014,0.08,-5.08,0.01,0.08,-5.08,0.014,0.08,-5.08,0.012,0.08,-5.08
0.07571142618849042,0.01,0.24,-5.08,0.014,0.24,-5.08,0.014,0.24,-5.08,0.008,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.014,0.24,-5.08,0.008,0.24,-5.08,0.014,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08,0.01,0.24,-5.08,0.014,0.24,-5.08,0.014,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.014,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08
0.07621184320266888,0.012,0.08,-5.08,0.008,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.014,0.08,-5.08,0.008,0.08,-5.08,0.012,0.08,-5.08,0.014,0.08,-5.08,0.014,0.08,-5.08,0.01,0.08,-5.08,0.014,0.08,-5.08,0.008,0.08,-5.08,0.014,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.014,0.08,-5.08,0.01,0.08,-5.08,0.012,0.08,-5.08,0.014,0.08,-5.08,0.008,0.08,-5.08
0.07671226021684735,0.008,0.24,-5.08,0.012,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.012,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.014,0.24,-5.08,0.008,0.24,-5.08,0.012,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.01,0.24,-5.08,0.014,0.24,-5.08,0.008,0.24,-5.08,0.01,0.24,-5.08,0.012,0.24,-5.08
0.07721267723102582,0.012,0.08,-5.08,0.008,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.008,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.008,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.01,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.014,0.08,-5.08,0.01,0.08,-5.08,0.012,0.08,-5.08,0.014,0.08,-5.08,0.008,0.08,-5.08
0.07771309424520434,0.008,0.24,-5.08,0.012,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.012,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.012,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.014,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08,0.01,0.24,-5.08,0.014,0.24,-5.08,0.008,0.24,-5.08,0.01,0.24,-5.08,0.012,0.24,-5.08
0.0782135112593828,0.012,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.008,0.08,-5.08,0.012,0.08,-5.08,0.008,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.008,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.012,0.08,-5.08,0.014,0.08,-5.08,0.008,0.08,-5.08
0.07871392827356127,0.008,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.012,0.24,-5.08,0.008,0.24,-5.08,0.012,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.006,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08,0.012,0.24,-5.08,0.014,0.24,-5.08,0.014,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.012,0.24,-5.08
0.0792143452877398,0.012,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.006,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.008,0.08,-5.08,0.012,0.08,-5.08,0.008,0.08,-5.08
0.07971476230191826,0.006,0.24,-5.08,0.012,0.24,-5.08,0.012,0.24,-5.08,0.012,0.24,-5.08,0.012,0.24,-5.08,0.012,0.24,-5.08,0.006,0.24,-5.08,0.008,0.24,-5.08,0.006,0.24,-5.08,0.012,0.24,-5.08,0.012,0.24,-5.08,0.01,0.24,-5.08,0.012,0.24,-5.08,0.012,0.24,-5.08,0.006,0.24,-5.08,0.014,0.24,-5.08,0.014,0.24,-5.08,0.012,0.24,-5.08,0.008,0.24,-5.08,0.01,0.24,-5.08
0.08021517931609673,0.01,0.08,-5.08,0.01,0.08,-5.08,0.012,0.08,-5.08,0.01,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.008,0.08,-5.08,0.01,0.08,-5.08,0.006,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.01,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.014,0.08,-5.08,0.01,0.08,-5.08,0.012,0.08,-5.08,0.01,0.08,-5.08
0.0807155963302752,0.006,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.008,0.24,-5.08,0.006,0.24,-5.08,0.012,0.24,-5.08,0.008,0.24,-5.08,0.01,0.24,-5.08,0.006,0.24,-5.08,0.008,0.24,-5.08,0.006,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.006,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.006,0.24,-5.08,0.008,0.24,-5.08,0.006,0.24,-5.08
0.08121601334445372,0.01,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.008,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.006,0.08,-5.08,0.01,0.08,-5.08,0.012,0.08,-5.08,0.01,0.08,-5.08,0.012,0.08,-5.08,0.01,0.08,-5.08,0.006,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.008,0.08,-5.08,0.01,0.08,-5.08
0.08171643035863219,0.006,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.012,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.01,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.008,0.24,-5.08,0.006,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.006,0.24,-5.08,0.012,0.24,-5.08,0.006,0.24,-5.08
0.08221684737281065,0.01,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08,0.012,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.01,0.24,-5.08,0.006,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.006,0.24,-5.08,0.012,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.006,0.24,-5.08,0.008,0.24,-5.08,0.01,0.24,-5.08
0.08271726438698912,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.004,0.08,-5.08,0.006,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.006,0.08,-5.08,0.01,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.01,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.01,0.08,-5.08,0.012,0.08,-5.08,0.006,0.08,-5.08
0.08321768140116764,0.006,0.24,-5.08,0.006,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08,0.01,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.006,0.24,-5.08,0.01,0.24,-5.08,0.006,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08
0.08371809841534611,0.01,0.08,-5.08,0.01,0.08,-5.08,0.006,0.08,-5.08,0.004,0.08,-5.08,0.006,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.01,0.08,-5.08,0.006,0.08,-5.08,0.01,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.012,0.08,-5.08,0.012,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.004,0.08,-5.08
0.08421851542952458,0.008,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.008,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08,0.006,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.006,0.24,-5.08,0.01,0.24,-5.08,0.006,0.24,-5.08
0.0847189324437031,0.004,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.004,0.08,-5.08,0.006,0.08,-5.08,0.004,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.004,0.08,-5.08,0.01,0.08,-5.08,0.006,0.08,-5.08,0.004,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.01,0.08,-5.08,0.006,0.08,-5.08,0.01,0.08,-5.08
0.08521934945788157,0.008,0.08,-5.08,0.008,0.08,-5.08,0.01,0.08,-5.08,0.004,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.008,0.08,-5.08,0.006,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.006,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.01,0.08,-5.08,0.008,0.08,-5.08
0.08571976647206003,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.004,0.24,-5.08,0.01,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.01,0.24,-5.08,0.006,0.24,-5.08,0.004,0.24,-5.08,0.006,0.24,-5.08,0.004,0.24,-5.08
0.0862201834862385,0.008,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.01,0.24,-5.08,0.006,0.24,-5.08,0.004,0.24,-5.08,0.006,0.24,-5.08,0.008,0.24,-5.08,0.004,0.24,-5.08,0.01,0.24,-5.08,0.01,0.24,-5.08,0.008,0.24,-5.08,0.006,0.24,-5.08,0.008,0.24,-5.08
0.08672060050041702,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.01,0.08,-5.08,0.004,0.08,-5.08,0.008,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.004,0.08,-5.08,0.01,0.08,-5.08,0.004,0.08,-5.08
0.08722101751459549,0.004,0.08,-5.08,0.008,0.08,-5.08,0.004,0.08,-5.08,0.008,0.08,-5.08,0.01,0.08,-5.08,0.004,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.01,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.01,0.08,-5.08,0.006,0.08,-5.08,0.008,0.08,-5.08,0.01,0.08,-5.08,0.008,0.08,-5.08
0.08772143452877396,0.008,0.24,-5.08,0.004,0.24,-5.08,0.008,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.008,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.006,0.24,-5.08,0.01,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08
0.08822185154295242,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.008,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.006,0.24,-5.08,0.008,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08
0.08872226855713095,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.004,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.004,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08
0.08922268557130941,0.008,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.006,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.008,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.004,0.24,-5.08,0.008,0.24,-5.08
0.08972310258548788,0.004,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.002,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.002,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.008,0.08,-5.08,0.004,0.08,-5.08
0.0902235195996664,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.008,0.08,-5.08,0.006,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.008,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.008,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.006,0.08,-5.08,0.008,0.08,-5.08,0.004,0.08,-5.08
0.09072393661384487,0.002,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.002,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.002,0.24,-5.08,0.008,0.24,-5.08,0.008,0.24,-5.08,0.002,0.24,-5.08,0.004,0.24,-5.08,0.006,0.24,-5.08
0.09122435362802334,0.006,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.002,0.24,-5.08,0.008,0.24,-5.08,0.002,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.002,0.24,-5.08,0.004,0.24,-5.08,0.008,0.24,-5.08,0.002,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.006,0.24,-5.08,0.004,0.24,-5.08,0.006,0.24,-5.08
0.0917247706422018,0.002,0.08,-5.08,0.002,0.08,-5.08,0.002,0.08,-5.08,0.006,0.08,-5.08,0.002,0.08,-5.08,0.006,0.08,-5.08,0.002,0.08,-5.08,0.002,0.08,-5.08,0.002,0.08,-5.08,0.006,0.08,-5.08,0.008,0.08,-5.08,0.006,0.08,-5.08,0.008,0.08,-5.08,0.002,0.08,-5.08,0.006,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.002,0.08,-5.08,0.008,0.08,-5.08,0.002,0.08,-5.08
0.09222518765638033,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.008,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.008,0.08,-5.08,0.008,0.08,-5.08,0.002,0.08,-5.08,0.004,0.08,-5.08,0.006,0.08,-5.08
0.09272560467055879,0.002,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.004,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.004,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08,0.006,0.24,-5.08,0.008,0.24,-5.08,0.002,0.24,-5.08
0.09322602168473726,0.002,0.24,-5.08,0.002,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.006,0.24,-5.08,0.002,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.008,0.24,-5.08,0.002,0.24,-5.08,0.006,0.24,-5.08,0.002,0.24,-5.08
0.09372643869891573,0.006,0.08,-5.08,0.006,0.08,-5.08,0.002,0.08,-5.08,0.002,0.08,-5.08,0.002,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.002,0.08,-5.08,0.0,0.08,-5.08,0.002,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.002,0.08,-5.08,0.006,0.08,-5.08,0.002,0.08,-5.08,0.002,0.08,-5.08,0.004,0.08,-5.08,0.006,0.08,-5.08,0.002,0.08,-5.08,0.006,0.08,-5.08
0.09422685571309425,0.002,0.08,-5.08,0.006,0.08,-5.08,0.002,0.08,-5.08,0.004,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.002,0.08,-5.08,0.004,0.08,-5.08,0.002,0.08,-5.08,0.002,0.08,-5.08,0.002,0.08,-5.08,0.006,0.08,-5.08,0.002,0.08,-5.08,0.002,0.08,-5.08,0.002,0.08,-5.08,0.008,0.08,-5.08,0.002,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08
0.09472727272727272,0.006,0.24,-5.08,0.002,0.24,-5.08,0.006,0.24,-5.08,0.0,0.24,-5.08,0.002,0.24,-5.08,0.0,0.24,-5.08,0.002,0.24,-5.08,0.006,0.24,-5.08,0.0,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.002,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.002,0.24,-5.08,0.006,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08
0.09522768974145118,0.004,0.24,-5.08,0.004,0.24,-5.08,0.006,0.24,-5.08,0.004,0.24,-5.08,0.002,0.24,-5.08,0.0,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.004,0.24,-5.08,0.002,0.24,-5.08,0.006,0.24,-5.08,0.004,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.004,0.24,-5.08,0.006,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.002,0.24,-5.08,0.006,0.24,-5.08
0.0957281067556297,0.0,0.08,-5.08,0.002,0.08,-5.08,0.002,0.08,-5.08,0.0,0.08,-5.08,0.006,0.08,-5.08,0.004,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.0,0.08,-5.08,0.006,0.08,-5.08,0.002,0.08,-5.08,0.0,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.0,0.08,-5.08,0.002,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.006,0.08,-5.08,0.0,0.08,-5.08
0.09622852376980817,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.0,0.08,-5.08,0.002,0.08,-5.08,0.0,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.002,0.08,-5.08,0.004,0.08,-5.08,0.0,0.08,-5.08,0.002,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.006,0.08,-5.08,0.002,0.08,-5.08,0.002,0.08,-5.08,0.002,0.08,-5.08,0.002,0.08,-5.08
0.09672894078398664,0.0,0.24,-5.08,0.0,0.24,-5.08,0.0,0.24,-5.08,0.004,0.24,-5.08,0.006,0.24,-5.08,0.004,0.24,-5.08,0.0,0.24,-5.08,0.0,0.24,-5.08,0.0,0.24,-5.08,0.006,0.24,-5.08,0.0,0.24,-5.08,0.004,0.24,-5.08,0.006,0.24,-5.08,0.0,0.24,-5.08,0.0,0.24,-5.08,0.002,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.004,0.24,-5.08,0.004,0.24,-5.08
0.0972293577981651,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.0,0.08,-5.08,0.002,0.08,-5.08,0.006,0.08,-5.08,0.0,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.0,0.08,-5.08,0.002,0.08,-5.08,0.002,0.08,-5.08,0.004,0.08,-5.08,0.0,0.08,-5.08,0.004,0.08,-5.08
0.09772977481234363,0.0,0.24,-5.08,0.0,0.24,-5.08,0.0,0.24,-5.08,0.0,0.24,-5.08,0.002,0.24,-5.08,0.0,0.24,-5.08,0.0,0.24,-5.08,0.0,0.24,-5.08,0.004,0.24,-5.08,0.006,0.24,-5.08,0.0,0.24,-5.08,0.004,0.24,-5.08,0.002,0.24,-5.08,0.0,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.006,0.24,-5.08,0.0,0.24,-5.08,0.006,0.24,-5.08,0.0,0.24,-5.08
0.0982301918265221,0.0,0.08,-5.08,0.0,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.0,0.08,-5.08,0.004,0.08,-5.08,0.004,0.08,-5.08,0.0,0.08,-5.08,0.0,0.08,-5.08,0.002,0.08,-5.08,0.006,0.08,-5.08,0.004,0.08,-5.08,0.006,0.08,-5.08,0.004,0.08,-5.08
